ID,TEMPOS,TRATAMENTO EM EVIDENCIA,TRATAMENTO COMPARADO,VALUE,STD.ERROR,DF,T.VALUE,P.VALUE,SIGN.
97,8,CPET,MBET,-8.20955942556787,0.711141387518328,137,-11.5442014340029,5.8955989192487e-22,*
98,12,CPET,MBET,-7.28436286102288,0.711141387518328,137,-10.2431991568416,1.24067638056889e-18,*
99,16,CPET,MBET,-7.76977513430779,0.711141387518329,137,-10.9257811044046,2.25370911798252e-20,*
100,0,CPET,MRET,-1.55249971162252e-14,0.711141387518328,137,-2.18310977095607e-14,0.999999999999983,SN
101,1,CPET,MRET,-17.258719698537,0.711141387518329,137,-24.2690412925688,1.85880635845849e-51,*
102,2,CPET,MRET,-40.4019148258519,0.711141387518328,137,-56.8127738519657,4.08594522429293e-97,*
103,3,CPET,MRET,-21.9449733701112,0.711141387518328,137,-30.8588049511401,1.52480552522476e-63,*
104,4,CPET,MRET,-11.0578848144934,0.711141387518328,137,-15.5494884822864,4.71893961062944e-32,*
105,6,CPET,MRET,-5.50716837757931,0.711141387518328,137,-7.74412581553957,1.91811976318696e-12,*
106,8,CPET,MRET,-3.95369634426896,0.711141387518328,137,-5.5596487754231,1.36472849204387e-07,*
107,12,CPET,MRET,-2.6372649308716,0.711141387518328,137,-3.70849591538312,0.000301950886988679,*
108,16,CPET,MRET,-0.711335847368347,0.711141387518328,137,-1.00027344752173,0.318941657544068,*
109,0,CPET,PPET,-7.44669656145534e-16,0.711141387518328,137,-1.04714712041189e-15,0.999999999999999,SN
110,1,CPET,PPET,-19.4788832484738,0.711141387518328,137,-27.3910133629675,1.95999311380748e-57,*
111,2,CPET,PPET,-64.662793427828,0.711141387518328,137,-90.9281818816394,2.34996849450548e-124,*
112,3,CPET,PPET,-68.3305771709809,0.711141387518328,137,-96.085783179396,1.37655821123057e-127,*
113,4,CPET,PPET,-47.9693035959772,0.711141387518328,137,-67.4539612486567,5.59700092146116e-107,*
114,6,CPET,PPET,-10.0566156880989,0.711141387518328,137,-14.1415137195059,1.47313771856172e-28,*
115,8,CPET,PPET,-2.24112992047372,0.711141387518328,137,-3.15145477370485,0.00199573611355729,*
116,12,CPET,PPET,-0.269077123131621,0.711141387518328,137,-0.378373594694889,0.705738751444028,SN
117,16,CPET,PPET,-1.69511333083425,0.711141387518328,137,-2.38365163466254,0.0185132130661457,*
118,0,CPET,QTET,-1.41127095710957e-15,0.711141387518328,137,-1.98451529032009e-15,0.999999999999998,SN
119,1,CPET,QTET,37.911974582373,0.711141387518328,137,53.3114444578659,1.71115532054271e-93,*
120,2,CPET,QTET,13.3708939918247,0.711141387518328,137,18.8020191575196,9.08505251121232e-40,*
121,3,CPET,QTET,-2.0815627935015,0.711141387518328,137,-2.92707305472057,0.00400753208176639,*
122,4,CPET,QTET,-6.52458647306313,0.711141387518328,137,-9.17480909925943,6.14142245177643e-16,*
123,6,CPET,QTET,-11.6511469262843,0.711141387518328,137,-16.3837278082539,4.40681908490124e-34,*
124,8,CPET,QTET,-9.23598987690992,0.711141387518328,137,-12.9875578035766,1.21417601607772e-25,*
125,12,CPET,QTET,-10.2629412248384,0.711141387518328,137,-14.4316466527888,2.76560101079351e-29,*
126,16,CPET,QTET,-11.9753174410583,0.711141387518328,137,-16.8395731864919,3.54183619718381e-35,*
127,0,MRET,AGET,-5.73733075653067e-15,0.711141387526457,137,-8.06777788097338e-15,0.999999999999994,SN
128,1,MRET,AGET,-1.08838346666516,0.711141387526457,137,-1.53047408821311,0.128205222350108,*
129,2,MRET,AGET,-20.5827645663288,0.711141387526457,137,-28.9432803762431,3.10781238567032e-60,*
